362	2411	623380, Свердловская область, город Полевской, микрорайон Ялунина, 7А (здание школы № 4)	1285
363	2412	623380, Свердловская область, город Полевской, микрорайон Ялунина, 7А (здание школы № 4)	1858
364	2413	623380, Свердловская область, город Полевской, улица Коммунистическая, 3 (здание школы № 13)	2382
365	2414	623380, Свердловская область, город Полевской, улица Коммунистическая, 3 (здание школы № 13)	2196
366	2415	623380, Свердловская область, город Полевской, улица Ленина, 16 (здание техникума им. В.И. Назарова)	2042
367	2418	623380, Свердловская область, город Полевской, улица Коммунистическая, 14 (здание школы № 14)	1892
368	2419	623380, Свердловская область, город Полевской, улица Розы Люксембург, 95 (здание школы № 18)	1416
369	2420	623380, Свердловская область, город Полевской, улица Коммунистическая, 31 (здание Дворца спорта СТЗ)	1384
370	2422	623380, Свердловская область, город Полевской, улица Степана Разина, 51 (здание школы № 4)	1843
371	2424	623380, Свердловская область, город Полевской, улица Розы Люксембург, 95 (здание школы № 18)	2292
372	2425	623380, Свердловская область, город Полевской, микрорайон Зеленый Бор-1, 26 (здание школы № 21)	1953
373	2426	623380, Свердловская область, город Полевской, микрорайон Зеленый Бор-1, 26 (здание школы № 21)	2195
374	2427	623380, Свердловская область, город Полевской, микрорайон Зеленый Бор-1, 26 (здание школы № 21)	2125
375	2428	623380, Свердловская область, город Полевской, микрорайон Зеленый Бор-1, 26 (здание школы № 21)	2989
376	2429	623380, Свердловская область, город Полевской, улица Победы, 26 (здание Детской школы искусств)	2369
377	2430	623380, Свердловская область, город Полевской, улица Карла Маркса, 12 (здание школы № 8)	1824
378	2431	623380, Свердловская область, город Полевской, улица Карла Маркса, 11 (здание ЦРТ им. П.П. Бажова)	1991
379	2432	623380, Свердловская область, город Полевской, улица Челюскинцев, 1 (здание школы № 8)	1619
380	2433	623380, Свердловская область, город Полевской, Микрорайон 2, 15 (здание школы № 20)	1986
381	2434	623380, Свердловская область, город Полевской, Микрорайон 2, 15 (здание школы № 20)	1920
382	2436	623380, Свердловская область, город Полевской, улица Малышева, 65 (здание школы № 1)	1895
