139	1469	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 24 (здание школы № 16)	2591
140	1470	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Павла Шаманова, 24 (здание школы № 16)	2844
141	1471	620014, Свердловская область, город Екатеринбург, Ленинский район, проспект Ленина, 28 (здание колледжа им.И.И.Ползунова)	615
142	1472	620014, Свердловская область, город Екатеринбург, Ленинский район, улица Хохрякова, 29а (здание гимназии № 5)	1360
143	1473	620014, Свердловская область, город Екатеринбург, Ленинский район, улица Хохрякова, 29а (здание гимназии № 5)	1957
144	1474	620014, Свердловская область, город Екатеринбург, Ленинский район, улица Шейнкмана, 22 (отдел занятости Верх-Исетского и Ленинского районов)	1028
145	1475	620102, Свердловская область, город Екатеринбург, Ленинский район, улица Шаумяна, 80 (здание Училища олимпийского резерва №1)	2165
146	1476	620014, Свердловская область, город Екатеринбург, Ленинский район, улица Вайнера, 54 (здание школы № 10)	2858
147	1478	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Хохрякова, 87 (здание ОАО «Уралмеханобр»)	1198
148	1479	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Народной воли, 21 (здание лицея № 173)	2411
149	1480	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Народной воли, 21 (здание лицея № 173)	1873
150	1481	620144, Свердловская область, город Екатеринбург, Ленинский район, улица 8 Марта, 84а (здание дома спорта УГГУ)	780
151	1482	620144, Свердловская область, город Екатеринбург, Ленинский район, улица 8 Марта, 84а (здание дома спорта УГГУ)	1242
152	1483	620144, Свердловская область, город Екатеринбург, Ленинский район, улица 8 Марта, 66 (здание Уральского института управления-филиала РАНХиГС)	1678
153	1484	620142, Свердловская область, город Екатеринбург, Ленинский район, улица 8 Марта, 89 (здание школы № 93)	1051
154	1485	620142, Свердловская область, город Екатеринбург, Ленинский район, улица 8 Марта, 89 (здание школы № 93)	590
155	1486	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Большакова, 65 (здание торгово-экономического техникума)	1200
156	1487	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Белинского, 123 (здание школы № 17)	2111
157	1488	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Белинского, 123 (здание школы № 17)	2146
158	1489	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Степана Разина, 51 (здание ЕМУП ТТУ)	2645
159	1490	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Степана Разина, 71 (здание гимназии № 120)	1477
160	1491	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Степана Разина, 71 (здание гимназии № 120)	2100
161	1492	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Степана Разина, 71 (здание гимназии № 120)	1220
162	1493	620142, Свердловская область, город Екатеринбург, Ленинский район, улица 8 Марта, 89 (здание школы № 93)	1375
163	1494	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Сурикова, 31 (здание дома культуры Ленинского района)	2372
164	1495	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Сурикова, 31 (здание дома культуры Ленинского района)	1291
165	1496	620142, Свердловская область, город Екатеринбург, Ленинский район, улица Щорса, 80а (здание Дома детского творчества)	884
166	1497	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Щорса, 114 (здание лицея № 3)	2361
167	1498	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Щорса, 114 (здание лицея № 3)	1648
168	1499	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Серова, 10 (здание гимназии № 70)	1425
169	1500	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Серова, 10 (здание гимназии № 70)	2009
170	1501	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Серова, 12 (здание школы № 175)	2155
171	1502	620144, Свердловская область, город Екатеринбург, Ленинский район, улица Уктусская, 10 (здание школы № 185)	1910
172	1503	620102, Свердловская область, город Екатеринбург, Ленинский район, улица Ясная, 1, корпус 1 (здание общежития ФАУ «РОСКАПСТРОЙ»)	1865
173	1504	620102, Свердловская область, город Екатеринбург, Ленинский район, улица Шаумяна, 85 (здание университета физической культуры)	1490
174	1505	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Серафимы Дерябиной, 49а (здание школы № 85)	1911
175	1506	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Серафимы Дерябиной, 49а (здание школы № 85)	1985
176	1507	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Серафимы Дерябиной, 49а (здание школы № 85)	2053
177	1508	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Академика Бардина, 21б (здание КДЦ «Дружба»)	2269
178	1509	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Академика Бардина, 21б (здание КДЦ «Дружба»)	1854
179	1510	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Громова, 138а (здание школы № 64)	1807
180	1511	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Громова, 138а (здание школы № 64)	1717
181	1512	620149, Свердловская область, город Екатеринбург, Ленинский район, улица Громова, 138а (здание школы № 64)	1984
182	1513	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Академика Бардина, 28 (здание Уральского дома науки и техники)	2176
183	1514	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Волгоградская, 45а (здание лицея № 109)	1827
184	1515	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Волгоградская, 45а (здание лицея № 109)	1782
185	1516	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Волгоградская, 45а (здание лицея № 109)	1482
186	1517	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Волгоградская, 37б (здание лицея № 109)	1907
187	1518	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Волгоградская, 37б (здание лицея № 109)	1927
188	1519	620146, Свердловская область, город Екатеринбург, Ленинский район, проезд Решетникова, 10 (здание школы № 140)	1989
189	1520	620146, Свердловская область, город Екатеринбург, Ленинский район, проезд Решетникова, 10 (здание школы № 140)	1759
190	1521	620146, Свердловская область, город Екатеринбург, Ленинский район, проезд Решетникова, 5 (здание колледжа искусств и культуры)	1500
191	1522	620146, Свердловская область, город Екатеринбург, Ленинский район, проезд Решетникова, 5 (здание колледжа искусств и культуры)	1721
192	1523	620146, Свердловская область, город Екатеринбург, Ленинский район, проезд Решетникова, 20 (здание лицея № 159)	1644
193	1524	620146, Свердловская область, город Екатеринбург, Ленинский район, проезд Решетникова, 20 (здание лицея № 159)	2229
194	1525	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Академика Постовского, 8 (здание школы № 65)	2161
195	1526	620146, Свердловская область, город Екатеринбург, Ленинский район, улица Академика Постовского, 8 (здание школы № 65)	2343
196	1527	620146, Свердловская область, город Екатеринбург, Ленинский район, бульвар Денисова-Уральского, 9а (здание гимназии № 161)	2549
197	1528	620146, Свердловская область, город Екатеринбург, Ленинский район, бульвар Денисова-Уральского, 9а (здание гимназии № 161)	2039
198	1529	620146, Свердловская область, город Екатеринбург, Ленинский район, бульвар Денисова-Уральского, 3 (здание школы № 154)	2488
199	1530	620146, Свердловская область, город Екатеринбург, Ленинский район, бульвар Денисова-Уральского, 3 (здание школы № 154)	2712
200	1531	620146, Свердловская область, город Екатеринбург, Ленинский район, бульвар Денисова-Уральского, 3 (здание школы № 154)	2540
201	1532	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Краснолесья, 22 (здание школы № 181)	2438
202	1533	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Краснолесья, 22 (здание школы № 181)	2104
203	1534	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Мостовая, 57 (здание общежития УрО РАН)	2086
204	1535	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Комбинатская, 7 (здание Дома культуры п.Совхозный)	1424
205	1536	620016, Свердловская область, город Екатеринбург, Ленинский район, улица Городская, 2б (здание школы № 55)	1693
