219	2291	624132, Свердловская область, город Новоуральск, улица Комсомольская, 14 (здание Дома культуры «Новоуральский»)	2079
220	2292	624134, Свердловская область, город Новоуральск, улица Чурина, 3 (здание школы № 58)	1671
221	2293	624134, Свердловская область, город Новоуральск, улица Чурина, 16, строение 5 (здание школы - интерната № 53)	1812
222	2294	624134, Свердловская область, город Новоуральск, улица Мичурина, 5 (здание Детско-юношеского центра)	1887
223	2295	624130, Свердловская область, город Новоуральск, улица Мичурина, 20 (МБУ ДО «ДХШ»)	1099
224	2296	624134, Свердловская область, город Новоуральск, улица Театральный проезд, 20 (здание МУП ТСБ)	2176
225	2297	624131, Свердловская область, город Новоуральск, улица Первомайская, 11 (здание детской библиотеки)	2356
226	2298	624131, Свердловская область, город Новоуральск, улица Первомайская, 11 (здание детской библиотеки)	954
227	2299	624131, Свердловская область, город Новоуральск, улица Первомайская, 11 (здание детской библиотеки)	1373
228	2300	624130, Свердловская область, город Новоуральск, улица Ленина, 34 (здание школы № 2)	1915
229	2301	624130, Свердловская область, город Новоуральск, улица Ленина, 38А (здание Гимназии № 41)	784
230	2303	624130, Свердловская область, город Новоуральск, улица Крупской, 2 (здание Дома культуры «Новоуральский»)	1928
231	2304	624130, Свердловская область, город Новоуральск, улица Ленина, 69 (здание Гимназии № 41)	1897
232	2305	624133, Свердловская область, город Новоуральск, улица Фурманова, 28 (здание Дворца спорта «Дельфин»)	1322
233	2306	624133, Свердловская область, город Новоуральск, улица Первомайская, 43 (МБУ ДО «ДШИ»)	2093
234	2307	624132, Свердловская область, город Новоуральск, улица Победы, 18 (здание школы № 49)	1680
235	2308	624132, Свердловская область, город Новоуральск, улица Победы, 18 (здание школы № 49)	2104
236	2309	624132, Свердловская область, город Новоуральск, улица Комсомольская, 14 (здание Дома культуры «Новоуральский»)	1488
237	2310	624132, Свердловская область, город Новоуральск, улица Автозаводская, 25 (здание ДЮСШ-4)	1988
238	2311	624132, Свердловская область, город Новоуральск, улица Автозаводская, 25 (здание ДЮСШ-4)	1878
239	2312	624137, Свердловская область, город Новоуральск, улица Советская, 19А (здание школы № 48)	1861
240	2313	624137, Свердловская область, город Новоуральск, улица Советская, 19А (здание школы № 48)	1834
241	2314	624135, Свердловская область, город Новоуральск, улица Сергея Дудина, 7 (здание школы № 56)	2002
242	2315	624135, Свердловская область, город Новоуральск, улица Сергея Дудина, 7 (здание школы № 56)	1772
243	2316	624135, Свердловская область, город Новоуральск, улица Юбилейная, 7А (здание школы № 54)	1890
244	2317	624135, Свердловская область, город Новоуральск, улица Юбилейная, 7 (здание городской Гимназии № 47)	1921
245	2318	624136, Свердловская область, город Новоуральск, улица Корнилова, 7/1 (здание школы № 40)	1835
246	2319	624136, Свердловская область, город Новоуральск, улица Корнилова, 7/1 (здание школы № 40)	852
247	2320	624133, Свердловская область, город Новоуральск, улица Свердлова, 1А (здание Центра внешкольной работы)	1160
248	2321	642133, Свердловская область, город Новоуральск, улица Чкалова, 11 (здание Новоуральского технологического колледжа)	1957
249	2322	624133, Свердловская область, город Новоуральск, улица Свердлова, 13 (здание школы № 45)	2522
250	2323	624133, Свердловская область, город Новоуральск, улица Ленина, 99 (здание школы № 57)	1859
251	2324	624133, Свердловская область, город Новоуральск, улица Ленина, 99 (здание школы № 57)	1842
252	2325	624136, Свердловская область, город Новоуральск, улица Корнилова, 7/1 (здание школы № 40)	2634
253	2326	624136, Свердловская область, город Новоуральск, улица Корнилова, 7/1 (здание школы № 40)	1811
254	2327	624133, Свердловская область, город Новоуральск, улица Ленина, 99 (здание школы № 57)	2163
255	2329	624127, Свердловская область, город Новоуральск, село Тарасково, улица Ленина, 30 (здание школы села Тарасково)	1244
256	2332	624136, Свердловская область, город Новоуральск, улица Корнилова, 9 (здание Семейного досугового Центра)	1121
257	2333	624136, Свердловская область, город Новоуральск, улица Корнилова, 7/1 (здание школы № 40)	1688
258	2614	624135, Свердловская область, город Новоуральск, микрорайон 15, корпус 2 (здание колледжа)	2742
