79	244	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 81 (здание детского клуба «Восход»)	2531
80	245	620141, Свердловская область, город Екатеринбург, Железнодорожный район, проезд Теплоходный, 6 (здание школы № 147)	1733
81	679	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 99 (здание школы-интерната № 13 ОАО «РЖД»)	1238
82	694	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Надеждинская, 24 (здание техникума «Автоматика»)	2141
83	695	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Надеждинская, 24 (здание техникума «Автоматика»)	1739
84	696	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Билимбаевская, 33 (здание библиотеки № 15)	1482
85	960	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Испанских рабочих, 43а (здание учебного центра РЖД)	1369
86	964	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Софьи Перовской, 111 (здание школы № 149)	1545
87	1325	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Луначарского, 34 (здание административного помещения)	1943
88	1326	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Мамина-Сибиряка, 16 (здание техникума «Кулинар»)	1056
89	1327	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Восточная, 26 (здание школы № 75)	1226
90	1328	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Восточная, 26 (здание школы № 75)	1235
91	1329	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Мамина-Сибиряка, 10 (здание клуба АО «Уралтрансмаш»)	998
92	1330	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Челюскинцев, 110а (здание Центра занятости)	1265
93	1331	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Лермонтова, 11 (здание гимназии № 104)	1943
94	1332	620027, Свердловская область, город Екатеринбург, Железнодорожный район, переулок Красный, 3 (здание техникума дизайна и сервиса)	2073
95	1333	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Свердлова, 30 (здание Городского дома музыки)	1020
96	1334	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Челюскинцев, 90 (здание гимназии № 155)	1454
97	1335	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Челюскинцев, 90 (здание гимназии № 155)	1466
98	1336	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Челюскинцев, 11 (здание Управления РЖД)	860
99	1337	620107, Свердловская область, город Екатеринбург, Железнодорожный район, улица Гражданская, 6 (здание школы № 208)	2275
100	1338	620107, Свердловская область, город Екатеринбург, Железнодорожный район, улица Гражданская, 6 (здание школы № 208)	1987
101	1339	620034, Свердловская область, город Екатеринбург, Железнодорожный район, улица Колмогорова, 70 (здание УрГУПС)	1505
102	1341	620141, Свердловская область, город Екатеринбург, Железнодорожный район, переулок Пугачевский, 5а (здание школы № 119)	1421
103	1342	620141, Свердловская область, город Екатеринбург, Железнодорожный район, переулок Пугачевский, 5а (здание школы № 119)	1475
104	1343	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Артинская, 26 (здание техникума «Строитель»)	1557
105	1344	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Софьи Перовской, 111 (здание школы № 149)	1998
106	1345	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Софьи Перовской, 111 (здание школы № 149)	1554
107	1346	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Бебеля, 150 (здание школы № 148)	1776
108	1347	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Бебеля, 150 (здание школы № 148)	1814
109	1348	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Пехотинцев, 14 (здание школы № 166)	1990
110	1349	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Пехотинцев, 14 (здание школы № 166)	2179
111	1350	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Пехотинцев, 15 (здание школы № 4)	1935
112	1351	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Пехотинцев, 15 (здание школы № 4)	2311
113	1352	620141, Свердловская область, город Екатеринбург, Железнодорожный район, проезд Теплоходный, 6 (здание школы № 147)	1765
114	1353	620141, Свердловская область, город Екатеринбург, Железнодорожный район, проезд Теплоходный, 6 (здание школы № 147)	1805
115	1354	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Пехотинцев, 4а (здание школы № 183)	2117
116	1355	620141, Свердловская область, город Екатеринбург, Железнодорожный район, улица Пехотинцев, 4а (здание школы № 183)	1348
117	1356	620050, Свердловская область, город Екатеринбург, Железнодорожный район, проспект Седова, 21 (здание гимназии № 174)	1693
118	1357	620050, Свердловская область, город Екатеринбург, Железнодорожный район, проспект Седова, 21 (здание гимназии № 174)	1939
119	1358	620050, Свердловская область, город Екатеринбург, Железнодорожный район, проспект Седова, 28 (здание школы № 170)	1861
120	1359	620050, Свердловская область, город Екатеринбург, Железнодорожный район, проспект Седова, 28 (здание школы № 170)	1647
121	1360	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 44а (здание ДЮЦ «Юность»)	2180
122	1361	620050, Свердловская область, город Екатеринбург, Железнодорожный район, проспект Седова, 28 (здание школы № 170)	1512
123	1363	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Минометчиков, 48 (здание школы № 50)	2058
124	1364	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Минометчиков, 48 (здание школы № 50)	1455
125	1365	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Соликамская, 4 (здание КЗЦ «Стрела» ДК «Сортировочный»)	1797
126	1366	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 99 (здание школы-интерната № 13 ОАО «РЖД»)	1237
127	1367	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 99 (здание школы-интерната № 13 ОАО «РЖД»)	1965
128	1368	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Билимбаевская, 26 (здание Уральского железнодорожного техникума)	2071
129	1369	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Билимбаевская, 26 (здание Уральского железнодорожного техникума)	2185
130	1370	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Ангарская, 54а (здание школы № 122)	1996
131	1371	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Ангарская, 54а (здание школы № 122)	2111
132	1372	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 138 (здание школы № 129)	2127
133	1373	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Кунарская, 28 (здание школы № 129)	2147
134	1374	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Кунарская, 28 (здание школы № 129)	2285
135	1375	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Акулова, 29а (здание школы № 127)	2730
136	1381	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Ангарская, 54а (здание школы № 122)	2263
137	1384	620027, Свердловская область, город Екатеринбург, Железнодорожный район, улица Братьев Быковых, 34а (здание медицинского колледжа УрГУПС)	1275
138	2620	620050, Свердловская область, город Екатеринбург, Железнодорожный район, улица Техническая, 138 (здание школы № 129)	2280
