259	2190	622034, Свердловская область, город Нижний Тагил, Ленинский район, проспект Мира, 27 (здание училища прикладного искусства)	1262
260	2191	622034, Свердловская область, город Нижний Тагил, Ленинский район, проспект Мира, 9 (здание школы № 64)	1353
261	2194	622001, Свердловская область, город Нижний Тагил, Ленинский район, улица Островского, 3 (здание педагогического колледжа № 1)	2055
262	2196	622001, Свердловская область, город Нижний Тагил, Ленинский район, проспект Ленина, 14 (здание театра кукол)	1674
263	2197	622001, Свердловская область, город Нижний Тагил, Ленинский район, улица Карла Маркса, 28 (здание колледжа искусств)	1671
264	2198	622036, Свердловская область, город Нижний Тагил, Ленинский район, улица Газетная, 27А (здание Гимназии № 18)	1895
265	2199	622036, Свердловская область, город Нижний Тагил, Ленинский район, улица Газетная, 71 (здание школы-интернат № 2)	1524
266	2200	622034, Свердловская область, город Нижний Тагил, Ленинский район, проспект Ленина, 38 (здание горно-металлургического колледжа, корпус 1)	1506
267	2201	622036, Свердловская область, город Нижний Тагил, Ленинский район, улица Газетная, 27А (здание Гимназии № 18)	1722
268	2202	622034, Свердловская область, город Нижний Тагил, Ленинский район, улица Пархоменко, 13 (здание школы № 44)	1699
269	2203	622036, Свердловская область, город Нижний Тагил, Ленинский район, улица Газетная, 83А (здание горно-металлургической школы)	1965
270	2204	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Аганичева, 26 (помещение детско-юношеского центра «Мир»)	2090
271	2206	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Оплетина, 11А (здание школы № 1)	1601
272	2207	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Оплетина, 11А (здание школы № 1)	2023
273	2210	622022, Свердловская область, город Нижний Тагил, Ленинский район, улица Выйская, 68 (административные помещения)	2245
274	2211	622022, Свердловская область, город Нижний Тагил, Ленинский район, улица Верхняя Черепанова, 17А (здание школы № 30)	2265
275	2212	622022, Свердловская область, город Нижний Тагил, Ленинский район, улица Верхняя Черепанова, 17А (здание школы № 30)	2122
276	2213	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Фрунзе, 39 (здание Дворца культуры «Юбилейный»)	2077
277	2214	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Фрунзе, 39 (здание Дворца культуры «Юбилейный»)	1890
278	2215	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Фрунзе, 25А (здание школы № 50)	1902
279	2216	622002, Свердловская область, город Нижний Тагил, Ленинский район, улица Красноармейская, 107А (здание школы № 33)	1650
280	2217	622016, Свердловская область, город Нижний Тагил, Ленинский район, улица Известковая, 9 (здание школы № 71)	2227
281	2218	622016, Свердловская область, город Нижний Тагил, Ленинский район, улица Известковая, 29 (здание школы № 10)	2181
282	2219	622016, Свердловская область, город Нижний Тагил, Ленинский район, улица Известковая, 9 (здание школы № 71)	1962
283	2220	622016, Свердловская область, город Нижний Тагил, Ленинский район, улица Космонавтов, 12 (здание Дома детского творчества)	1978
284	2221	622016, Свердловская область, город Нижний Тагил, Ленинский район, улица Космонавтов, 12 (здание Дома детского творчества)	1611
285	2222	622016, Свердловская область, город Нижний Тагил, Ленинский район, улица Некрасова, 1 (здание кадетской школы № 21)	2464
286	2228	622049, Свердловская область, город Нижний Тагил, Ленинский район, улица Черноисточинское шоссе, 60 (здание школы № 90)	1410
287	2229	622049, Свердловская область, город Нижний Тагил, Ленинский район, улица Черноисточинское шоссе, 60 (здание школы № 90)	2274
288	2230	622030, Свердловская область, город Нижний Тагил, Ленинский район, улица Совхозная, 7 (здание Православной гимназии № 11)	2159
