289	2239	622014, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Кольцова, 23 (здание Дворца национальных культур)	1881
290	2240	622014, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Кольцова, 23 (здание Дворца национальных культур)	2109
291	2248	622005, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Попова, 17 (здание школы № 5)	1917
292	2249	622005, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Попова, 17 (здание школы № 5)	1663
293	2251	622005, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Гвардейская, 20 (здание школы № 56)	2153
294	2252	622005, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Металлургов, 1 (здание Дворца культуры)	1701
295	2253	622005, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Металлургов, 1 (здание Дворца культуры)	1434
296	2260	622013, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Октябрьской революции, 2 (здание школы № 6)	1319
297	2268	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Пархоменко, 109 (здание школы № 58)	1989
298	2269	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Пархоменко, 109 (здание школы № 58)	2020
299	2270	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Карла Либкнехта, 19 (помещение в жилом доме)	2136
300	2271	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Карла Либкнехта, 30 (здание школы № 1)	2174
301	2272	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Победы, 35 (здание школы № 75/42)	1838
302	2273	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Победы, 35 (здание школы № 75/42)	2359
303	2274	622042, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Жуковского, 5 А (здание школы № 12)	2407
304	2275	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Черноисточинское шоссе, 13 (здание школы № 80)	2067
305	2276	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, проспект Октябрьский, 16 А (здание школы № 69)	2194
306	2277	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Черноисточинское шоссе, 13 (здание школы № 80)	1796
307	2278	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Тагилстроевская, 1 Б (здание школы № 81)	1860
308	2279	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Тагилстроевская, 1 А (здание Политехнической гимназии)	2131
309	2281	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, проспект Октябрьский, 16 (здание школы № 40)	2286
310	2282	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, проспект Октябрьский, 16 (здание школы № 40)	2187
311	2283	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Тагилстроевская, 1 Б (здание школы № 81)	1481
312	2284	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, проспект Уральский, 60 А (помещение квартального клуба «Радуга»)	1707
313	2285	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, проспект Октябрьский, 16 А (здание школы № 69)	1685
314	2286	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица А. З. Смелянского, 5 (здание школы № 100)	2568
315	2287	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица А. З.  Смелянского, 5 (здание школы № 100)	2423
316	2289	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Захарова, 1 А (помещение квартального клуба «Контакт»)	2719
317	2290	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица Захарова, 1 А (здание квартального клуба «Контакт»)	2657
318	2632	622049, Свердловская область, город Нижний Тагил, Тагилстроевский район, улица А. З. Смелянского, 5 (здание школы № 100)	2520
